Industry,Day,Objective,Platform,Amount spent (IDR),Impressions,Reach,Link clicks
Retail,22/03/2023,LINK_CLICKS,instagram,43126,5377,5269,87
Retail,21/03/2023,LINK_CLICKS,facebook,43894,10053,9480,159
Retail,21/03/2023,LINK_CLICKS,instagram,44100,5110,4956,76
Retail,21/03/2023,LINK_CLICKS,unknown,6,2,0,
Retail,20/03/2023,LINK_CLICKS,facebook,41068,10394,9515,138
Retail,20/03/2023,LINK_CLICKS,instagram,42171,4913,4913,90
Retail,20/03/2023,LINK_CLICKS,unknown,12,5,0,
Retail,19/03/2023,LINK_CLICKS,facebook,45559,11549,10304,180
Retail,19/03/2023,LINK_CLICKS,instagram,45952,4996,4752,81
Retail,19/03/2023,LINK_CLICKS,unknown,6,3,3,
Retail,18/03/2023,LINK_CLICKS,unknown,30,6,4,1
Retail,18/03/2023,LINK_CLICKS,facebook,45695,10873,9900,153
Retail,18/03/2023,LINK_CLICKS,instagram,45008,4937,4776,61
Retail,17/03/2023,LINK_CLICKS,unknown,22,4,4,
Retail,17/03/2023,LINK_CLICKS,facebook,44186,10314,9344,153
Retail,17/03/2023,LINK_CLICKS,instagram,44140,4784,4528,65
Retail,16/03/2023,LINK_CLICKS,instagram,44477,4780,4596,75
Retail,16/03/2023,LINK_CLICKS,facebook,43795,10981,9892,168
Retail,15/03/2023,LINK_CLICKS,facebook,44427,12008,10568,181
Retail,15/03/2023,LINK_CLICKS,instagram,44868,5033,4736,79
Retail,15/03/2023,LINK_CLICKS,unknown,8,3,3,
Retail,14/03/2023,LINK_CLICKS,facebook,46849,11465,10052,201
Retail,14/03/2023,LINK_CLICKS,instagram,45298,5472,5472,82
Retail,14/03/2023,LINK_CLICKS,unknown,9,5,5,
Retail,13/03/2023,LINK_CLICKS,instagram,45463,5467,5432,84
Retail,13/03/2023,LINK_CLICKS,unknown,10,3,3,
Retail,13/03/2023,LINK_CLICKS,facebook,44306,10151,8904,175
Retail,12/03/2023,LINK_CLICKS,facebook,45311,11394,10088,181
Retail,12/03/2023,LINK_CLICKS,instagram,45935,5515,5224,90
Retail,12/03/2023,LINK_CLICKS,unknown,19,6,6,
Retail,11/03/2023,LINK_CLICKS,instagram,46323,4917,4640,71
Retail,11/03/2023,LINK_CLICKS,facebook,46435,9818,8792,146
Retail,11/03/2023,LINK_CLICKS,unknown,4,2,0,
Retail,10/03/2023,LINK_CLICKS,instagram,44662,4664,4416,73
Retail,10/03/2023,LINK_CLICKS,facebook,43141,8937,7572,165
Retail,10/03/2023,LINK_CLICKS,unknown,5,5,0,
Retail,09/03/2023,LINK_CLICKS,instagram,42646,5013,5013,90
Retail,09/03/2023,LINK_CLICKS,unknown,28,7,4,
Retail,09/03/2023,LINK_CLICKS,facebook,42729,9803,8576,166
Retail,08/03/2023,LINK_CLICKS,facebook,44144,11713,9917,191
Retail,08/03/2023,LINK_CLICKS,instagram,44191,5344,5208,87
Retail,08/03/2023,LINK_CLICKS,unknown,8,4,4,
Retail,07/03/2023,LINK_CLICKS,instagram,43811,5889,5652,72
Retail,07/03/2023,LINK_CLICKS,facebook,45436,12421,10732,166
Retail,07/03/2023,LINK_CLICKS,unknown,15,6,6,
Retail,06/03/2023,LINK_CLICKS,instagram,44438,6485,6040,96
Retail,06/03/2023,LINK_CLICKS,unknown,4,2,2,
Retail,06/03/2023,LINK_CLICKS,facebook,45841,12634,10800,199
Retail,05/03/2023,LINK_CLICKS,facebook,47107,14953,13204,184
Retail,05/03/2023,LINK_CLICKS,instagram,46796,6384,6248,96
Retail,05/03/2023,LINK_CLICKS,unknown,28,8,4,
Retail,04/03/2023,LINK_CLICKS,instagram,47568,5793,5572,98
Retail,04/03/2023,LINK_CLICKS,facebook,47517,11071,9516,175
Retail,04/03/2023,LINK_CLICKS,unknown,6,4,4,
Retail,03/03/2023,LINK_CLICKS,unknown,17,10,8,1
Retail,03/03/2023,LINK_CLICKS,facebook,46047,12007,10288,182
Retail,03/03/2023,LINK_CLICKS,instagram,46572,6364,6248,101
Retail,02/03/2023,LINK_CLICKS,unknown,4,2,0,
Retail,02/03/2023,LINK_CLICKS,facebook,43775,12395,10628,180
Retail,02/03/2023,LINK_CLICKS,instagram,42861,6034,5640,80
Retail,01/03/2023,LINK_CLICKS,facebook,42047,12150,10609,199
Retail,01/03/2023,LINK_CLICKS,instagram,41550,6003,5565,87
Retail,01/03/2023,LINK_CLICKS,unknown,9,2,0,
Retail,28/02/2023,LINK_CLICKS,facebook,38778,10409,8776,133
Retail,28/02/2023,LINK_CLICKS,instagram,41081,4785,4668,87
Retail,28/02/2023,LINK_CLICKS,unknown,8,2,0,
Retail,27/02/2023,LINK_CLICKS,facebook,42874,15554,13912,152
Retail,27/02/2023,LINK_CLICKS,unknown,12,4,4,
Retail,27/02/2023,LINK_CLICKS,instagram,43717,5709,5536,91
Retail,26/02/2023,LINK_CLICKS,instagram,47341,6037,5756,97
Retail,26/02/2023,LINK_CLICKS,facebook,46425,11618,10188,167
Retail,26/02/2023,LINK_CLICKS,unknown,32,10,4,
Retail,25/02/2023,LINK_CLICKS,instagram,48677,5722,5476,92
Retail,25/02/2023,LINK_CLICKS,facebook,47794,11099,9608,173
Retail,25/02/2023,LINK_CLICKS,unknown,11,3,0,
Retail,24/02/2023,LINK_CLICKS,facebook,46533,11226,9592,157
Retail,24/02/2023,LINK_CLICKS,instagram,45168,5701,5692,78
Retail,24/02/2023,LINK_CLICKS,unknown,28,6,6,
Retail,23/02/2023,LINK_CLICKS,facebook,48928,11530,10080,184
Retail,23/02/2023,LINK_CLICKS,instagram,49517,6453,6228,101
Retail,23/02/2023,LINK_CLICKS,unknown,43,18,18,1
Retail,22/02/2023,LINK_CLICKS,facebook,46378,11351,9820,144
Retail,22/02/2023,LINK_CLICKS,instagram,47389,6126,5712,96
Retail,22/02/2023,LINK_CLICKS,unknown,47,7,7,
Retail,21/02/2023,LINK_CLICKS,facebook,48449,13004,11736,160
Retail,21/02/2023,LINK_CLICKS,instagram,47684,6323,6008,115
Retail,21/02/2023,LINK_CLICKS,unknown,10,4,0,
Retail,20/02/2023,LINK_CLICKS,unknown,33,11,8,1
Retail,20/02/2023,LINK_CLICKS,facebook,47530,12893,11888,195
Retail,20/02/2023,LINK_CLICKS,instagram,46878,6721,6416,107
Retail,19/02/2023,LINK_CLICKS,facebook,49792,13506,12000,215
Retail,19/02/2023,LINK_CLICKS,instagram,49958,7056,6676,131
Retail,19/02/2023,LINK_CLICKS,unknown,36,11,11,
Retail,18/02/2023,LINK_CLICKS,facebook,50331,13069,11692,187
Retail,18/02/2023,LINK_CLICKS,unknown,30,7,0,
Retail,18/02/2023,LINK_CLICKS,instagram,50224,6854,6572,145
Retail,17/02/2023,LINK_CLICKS,unknown,43,11,11,
Retail,17/02/2023,LINK_CLICKS,facebook,49113,12107,11048,169
Retail,17/02/2023,LINK_CLICKS,instagram,49456,6169,5804,126
Retail,16/02/2023,LINK_CLICKS,unknown,54,11,4,1
Retail,16/02/2023,LINK_CLICKS,facebook,48952,10642,9580,174
Retail,16/02/2023,LINK_CLICKS,instagram,47739,5845,5496,106
Retail,15/02/2023,LINK_CLICKS,instagram,44710,4914,3516,88
Retail,15/02/2023,LINK_CLICKS,facebook,44326,9724,7776,151
Retail,15/02/2023,LINK_CLICKS,unknown,16,6,6,
Retail,14/02/2023,LINK_CLICKS,unknown,37,13,12,
Retail,14/02/2023,LINK_CLICKS,facebook,47317,12521,11128,184
Retail,14/02/2023,LINK_CLICKS,instagram,45353,4923,4456,102
Retail,13/02/2023,LINK_CLICKS,facebook,49159,12898,11632,186
Retail,13/02/2023,LINK_CLICKS,instagram,49606,4561,4024,129
Retail,13/02/2023,LINK_CLICKS,unknown,37,9,9,
Retail,12/02/2023,LINK_CLICKS,facebook,48611,15676,14236,212
Retail,12/02/2023,LINK_CLICKS,instagram,50890,7019,6524,121
Retail,12/02/2023,LINK_CLICKS,unknown,55,14,4,
Retail,11/02/2023,LINK_CLICKS,instagram,52241,7042,6750,102
Retail,11/02/2023,LINK_CLICKS,unknown,28,7,7,
Retail,11/02/2023,LINK_CLICKS,facebook,51592,15190,13559,191
Retail,10/02/2023,LINK_CLICKS,unknown,19,5,5,
Retail,10/02/2023,LINK_CLICKS,facebook,50224,14071,12919,186
Retail,10/02/2023,LINK_CLICKS,instagram,48629,8333,8082,77
Retail,09/02/2023,LINK_CLICKS,facebook,50861,12020,10802,160
Retail,09/02/2023,LINK_CLICKS,instagram,46218,7153,6987,79
Retail,09/02/2023,LINK_CLICKS,unknown,35,6,4,
Retail,08/02/2023,LINK_CLICKS,unknown,32,10,10,1
Retail,08/02/2023,LINK_CLICKS,facebook,48776,13121,11580,189
Retail,08/02/2023,LINK_CLICKS,instagram,49073,6989,6756,79
Retail,07/02/2023,LINK_CLICKS,unknown,22,9,8,
Retail,07/02/2023,LINK_CLICKS,facebook,50195,14712,13226,206
Retail,07/02/2023,LINK_CLICKS,instagram,49313,7618,7327,95
Retail,06/02/2023,LINK_CLICKS,instagram,50614,8462,8050,108
Retail,06/02/2023,LINK_CLICKS,facebook,50288,16780,15451,219
Retail,06/02/2023,LINK_CLICKS,unknown,30,8,0,
Retail,05/02/2023,LINK_CLICKS,facebook,52436,17070,15173,225
Retail,05/02/2023,LINK_CLICKS,instagram,51428,8740,8740,95
Retail,05/02/2023,LINK_CLICKS,unknown,37,12,0,
Retail,04/02/2023,LINK_CLICKS,unknown,28,11,8,
Retail,04/02/2023,LINK_CLICKS,instagram,52677,7439,7127,102
Retail,04/02/2023,LINK_CLICKS,facebook,53424,16678,14775,198
Retail,03/02/2023,LINK_CLICKS,facebook,52990,16118,14114,207
Retail,03/02/2023,LINK_CLICKS,instagram,51615,7331,6847,87
Retail,03/02/2023,LINK_CLICKS,unknown,42,14,0,
Retail,02/02/2023,LINK_CLICKS,unknown,32,9,4,1
Retail,02/02/2023,LINK_CLICKS,instagram,50852,6647,6416,97
Retail,02/02/2023,LINK_CLICKS,facebook,50277,14459,12588,218
Retail,01/02/2023,LINK_CLICKS,instagram,40657,6044,5900,75
Retail,01/02/2023,LINK_CLICKS,facebook,38100,12082,10880,173
Retail,01/02/2023,LINK_CLICKS,unknown,3,1,0,
Retail,31/01/2023,LINK_CLICKS,facebook,34312,8870,7804,125
Retail,31/01/2023,LINK_CLICKS,instagram,34915,5604,5552,63
Retail,31/01/2023,LINK_CLICKS,unknown,67,17,4,
Retail,30/01/2023,LINK_CLICKS,unknown,14,3,0,
Retail,30/01/2023,LINK_CLICKS,facebook,38421,10605,9056,131
Retail,30/01/2023,LINK_CLICKS,instagram,37922,6194,5876,67
Retail,29/01/2023,LINK_CLICKS,unknown,29,8,4,
Retail,29/01/2023,LINK_CLICKS,facebook,41144,10485,9480,141
Retail,29/01/2023,LINK_CLICKS,instagram,41023,6404,6008,82
Retail,28/01/2023,LINK_CLICKS,unknown,31,9,4,
Retail,28/01/2023,LINK_CLICKS,instagram,41896,6273,6112,96
Retail,28/01/2023,LINK_CLICKS,facebook,41056,12992,12028,150
Retail,27/01/2023,LINK_CLICKS,unknown,11,4,4,
Retail,27/01/2023,LINK_CLICKS,facebook,43526,10640,9808,120
Retail,27/01/2023,LINK_CLICKS,instagram,43424,6156,6088,78
Retail,26/01/2023,LINK_CLICKS,facebook,40830,10759,9513,149
Retail,26/01/2023,LINK_CLICKS,instagram,41310,6036,5480,96
Retail,26/01/2023,LINK_CLICKS,unknown,18,5,5,
Retail,25/01/2023,LINK_CLICKS,instagram,41147,6114,5784,93
Retail,25/01/2023,LINK_CLICKS,facebook,41128,12165,10908,154
Retail,25/01/2023,LINK_CLICKS,unknown,17,4,4,
Retail,24/01/2023,LINK_CLICKS,unknown,2,1,0,
Retail,24/01/2023,LINK_CLICKS,instagram,42224,6775,6504,104
Retail,24/01/2023,LINK_CLICKS,facebook,42156,11189,10244,164
Retail,23/01/2023,LINK_CLICKS,instagram,42624,7452,7148,112
Retail,23/01/2023,LINK_CLICKS,facebook,42655,11881,10520,161
Retail,23/01/2023,LINK_CLICKS,unknown,11,4,0,
Retail,22/01/2023,LINK_CLICKS,unknown,20,4,0,1
Retail,22/01/2023,LINK_CLICKS,instagram,43653,7145,6684,90
Retail,22/01/2023,LINK_CLICKS,facebook,43762,12205,10736,160
Retail,21/01/2023,LINK_CLICKS,instagram,44385,5887,5560,123
Retail,21/01/2023,LINK_CLICKS,unknown,22,7,0,
Retail,21/01/2023,LINK_CLICKS,facebook,44351,11666,10536,181
Retail,20/01/2023,LINK_CLICKS,facebook,43462,11786,10556,170
Retail,20/01/2023,LINK_CLICKS,instagram,43652,5756,5416,107
Retail,20/01/2023,LINK_CLICKS,unknown,21,3,0,
Retail,19/01/2023,LINK_CLICKS,facebook,43193,11277,10084,170
Retail,19/01/2023,LINK_CLICKS,instagram,43071,5274,4752,114
Retail,19/01/2023,LINK_CLICKS,unknown,20,2,2,
Retail,18/01/2023,LINK_CLICKS,instagram,42234,5406,5184,114
Retail,18/01/2023,LINK_CLICKS,unknown,6,2,0,
Retail,18/01/2023,LINK_CLICKS,facebook,42669,13301,11968,152
Retail,17/01/2023,LINK_CLICKS,facebook,43453,12497,11224,166
Retail,17/01/2023,LINK_CLICKS,instagram,44793,4955,4704,117
Retail,17/01/2023,LINK_CLICKS,unknown,8,3,0,
Retail,16/01/2023,LINK_CLICKS,instagram,44569,5188,5060,112
Retail,16/01/2023,LINK_CLICKS,facebook,44769,16378,14828,198
Retail,16/01/2023,LINK_CLICKS,unknown,0,1,1,
Retail,15/01/2023,LINK_CLICKS,facebook,44793,16867,15004,197
Retail,15/01/2023,LINK_CLICKS,instagram,44945,5764,5392,120
Retail,15/01/2023,LINK_CLICKS,unknown,3,2,2,
Retail,14/01/2023,LINK_CLICKS,unknown,14,5,4,
Retail,14/01/2023,LINK_CLICKS,facebook,45870,13575,12588,185
Retail,14/01/2023,LINK_CLICKS,instagram,45575,6175,6000,127
Retail,13/01/2023,LINK_CLICKS,facebook,44788,11029,9772,170
Retail,13/01/2023,LINK_CLICKS,instagram,45196,5708,5444,124
Retail,13/01/2023,LINK_CLICKS,unknown,4,3,3,
Retail,12/01/2023,LINK_CLICKS,facebook,44193,10798,9724,141
Retail,12/01/2023,LINK_CLICKS,instagram,44208,5181,4852,111
Retail,12/01/2023,LINK_CLICKS,unknown,8,5,4,
Retail,11/01/2023,LINK_CLICKS,unknown,14,4,4,
Retail,11/01/2023,LINK_CLICKS,facebook,44471,10428,9228,142
Retail,11/01/2023,LINK_CLICKS,instagram,44412,5531,5264,96
Retail,10/01/2023,LINK_CLICKS,unknown,25,10,4,1
Retail,10/01/2023,LINK_CLICKS,instagram,44555,5531,5292,103
Retail,10/01/2023,LINK_CLICKS,facebook,44700,11674,10496,164
Retail,09/01/2023,LINK_CLICKS,unknown,17,4,0,1
Retail,09/01/2023,LINK_CLICKS,facebook,45488,12336,11172,169
Retail,09/01/2023,LINK_CLICKS,instagram,45696,6016,5680,126
Retail,08/01/2023,LINK_CLICKS,facebook,46400,12271,11048,185
Retail,08/01/2023,LINK_CLICKS,unknown,11,1,0,
Retail,08/01/2023,LINK_CLICKS,instagram,46457,6035,5740,104
Retail,07/01/2023,LINK_CLICKS,instagram,46868,6232,6076,117
Retail,07/01/2023,LINK_CLICKS,facebook,47473,11744,10500,187
Retail,07/01/2023,LINK_CLICKS,unknown,19,6,4,
Retail,06/01/2023,LINK_CLICKS,facebook,45388,11974,10628,166
Retail,06/01/2023,LINK_CLICKS,instagram,44841,5555,5136,116
Retail,06/01/2023,LINK_CLICKS,unknown,14,6,6,
Retail,05/01/2023,LINK_CLICKS,instagram,44520,5828,5680,106
Retail,05/01/2023,LINK_CLICKS,unknown,3,1,1,
Retail,05/01/2023,LINK_CLICKS,facebook,45123,12290,10892,161
Retail,04/01/2023,LINK_CLICKS,facebook,45267,11844,10636,145
Retail,04/01/2023,LINK_CLICKS,instagram,45820,6136,5860,138
Retail,04/01/2023,LINK_CLICKS,unknown,4,4,0,
Retail,03/01/2023,LINK_CLICKS,facebook,45412,11588,10268,183
Retail,03/01/2023,LINK_CLICKS,instagram,43668,6020,5984,121
Retail,03/01/2023,LINK_CLICKS,unknown,17,8,8,
Retail,02/01/2023,LINK_CLICKS,facebook,46023,11772,10488,189
Retail,02/01/2023,LINK_CLICKS,instagram,46002,5513,4996,131
Retail,02/01/2023,LINK_CLICKS,unknown,15,5,0,
Retail,01/01/2023,LINK_CLICKS,instagram,44396,4969,4392,108
Retail,01/01/2023,LINK_CLICKS,unknown,8,2,2,
Retail,01/01/2023,LINK_CLICKS,facebook,43250,10072,8720,184
Retail,31/12/2022,LINK_CLICKS,unknown,50,10,8,2
Retail,31/12/2022,LINK_CLICKS,facebook,34377,5643,4858,142
Retail,31/12/2022,LINK_CLICKS,instagram,36356,3249,3108,58
Retail,30/12/2022,LINK_CLICKS,facebook,39387,6693,5876,168
Retail,30/12/2022,LINK_CLICKS,instagram,40896,3480,3332,58
Retail,30/12/2022,LINK_CLICKS,unknown,28,12,10,
Retail,29/12/2022,LINK_CLICKS,unknown,39,11,8,
Retail,29/12/2022,LINK_CLICKS,facebook,39352,6140,5430,168
Retail,29/12/2022,LINK_CLICKS,instagram,40845,3312,3076,64
Retail,28/12/2022,LINK_CLICKS,facebook,39866,6244,5536,165
Retail,28/12/2022,LINK_CLICKS,instagram,40817,3543,3264,66
Retail,28/12/2022,LINK_CLICKS,unknown,53,27,10,
Retail,27/12/2022,LINK_CLICKS,instagram,42027,3375,3208,55
Retail,27/12/2022,LINK_CLICKS,facebook,41247,5948,5230,167
Retail,27/12/2022,LINK_CLICKS,unknown,51,18,18,
Retail,26/12/2022,LINK_CLICKS,instagram,42305,3559,3514,64
Retail,26/12/2022,LINK_CLICKS,unknown,29,13,10,
Retail,26/12/2022,LINK_CLICKS,facebook,41851,6646,6000,180
Retail,25/12/2022,LINK_CLICKS,unknown,34,15,15,1
Retail,25/12/2022,LINK_CLICKS,facebook,42617,6620,5894,145
Retail,25/12/2022,LINK_CLICKS,instagram,43935,4059,3932,59
Retail,24/12/2022,LINK_CLICKS,facebook,43618,6080,5418,169
Retail,24/12/2022,LINK_CLICKS,instagram,45223,3839,3652,76
Retail,24/12/2022,LINK_CLICKS,unknown,9,2,0,
Retail,23/12/2022,LINK_CLICKS,facebook,43217,6261,5500,131
Retail,23/12/2022,LINK_CLICKS,instagram,43582,3770,3590,65
Retail,23/12/2022,LINK_CLICKS,unknown,27,12,10,1
Retail,22/12/2022,LINK_CLICKS,facebook,42212,6789,6080,166
Retail,22/12/2022,LINK_CLICKS,instagram,43615,3851,3660,62
Retail,22/12/2022,LINK_CLICKS,unknown,38,13,13,
Retail,21/12/2022,LINK_CLICKS,facebook,43095,7332,6628,164
Retail,21/12/2022,LINK_CLICKS,instagram,43560,3916,3720,65
Retail,21/12/2022,LINK_CLICKS,unknown,45,15,12,
Retail,20/12/2022,LINK_CLICKS,facebook,43186,7068,6364,181
Retail,20/12/2022,LINK_CLICKS,instagram,44220,4081,3956,58
Retail,20/12/2022,LINK_CLICKS,unknown,28,8,2,
Retail,19/12/2022,LINK_CLICKS,instagram,41839,3866,3806,57
Retail,19/12/2022,LINK_CLICKS,unknown,27,10,8,
Retail,19/12/2022,LINK_CLICKS,facebook,43911,7032,6276,183
Retail,18/12/2022,LINK_CLICKS,unknown,57,26,6,1
Retail,18/12/2022,LINK_CLICKS,instagram,45467,4307,4184,68
Retail,18/12/2022,LINK_CLICKS,facebook,44902,6679,5838,170
Retail,17/12/2022,LINK_CLICKS,instagram,45787,4064,3788,65
Retail,17/12/2022,LINK_CLICKS,facebook,45624,6018,5326,169
Retail,17/12/2022,LINK_CLICKS,unknown,31,10,8,
Retail,16/12/2022,LINK_CLICKS,facebook,44594,6333,5534,162
Retail,16/12/2022,LINK_CLICKS,instagram,44780,3589,3312,70
Retail,16/12/2022,LINK_CLICKS,unknown,44,13,6,1
Retail,15/12/2022,LINK_CLICKS,facebook,46077,6718,5984,162
Retail,15/12/2022,LINK_CLICKS,instagram,43433,3548,3374,72
Retail,15/12/2022,LINK_CLICKS,unknown,20,7,7,
Retail,14/12/2022,LINK_CLICKS,facebook,44148,6226,5570,163
Retail,14/12/2022,LINK_CLICKS,instagram,43289,3492,3328,45
Retail,14/12/2022,LINK_CLICKS,unknown,18,3,0,
Retail,13/12/2022,LINK_CLICKS,facebook,44936,7229,6454,176
Retail,13/12/2022,LINK_CLICKS,instagram,44159,3092,2882,56
Retail,13/12/2022,LINK_CLICKS,unknown,19,6,2,
Retail,12/12/2022,LINK_CLICKS,unknown,47,10,4,
Retail,12/12/2022,LINK_CLICKS,facebook,44413,6272,5414,148
Retail,12/12/2022,LINK_CLICKS,instagram,45314,2998,2806,76
Retail,11/12/2022,LINK_CLICKS,facebook,46404,7479,6874,168
Retail,11/12/2022,LINK_CLICKS,instagram,44385,3267,3028,57
Retail,11/12/2022,LINK_CLICKS,unknown,28,10,10,
Retail,10/12/2022,LINK_CLICKS,instagram,46584,3110,2958,62
Retail,10/12/2022,LINK_CLICKS,facebook,46967,6921,6304,187
Retail,10/12/2022,LINK_CLICKS,unknown,69,14,12,
Retail,09/12/2022,LINK_CLICKS,instagram,44664,2977,2626,76
Retail,09/12/2022,LINK_CLICKS,unknown,56,6,4,
Retail,09/12/2022,LINK_CLICKS,facebook,44479,6145,5534,169
Retail,08/12/2022,LINK_CLICKS,unknown,36,10,4,1
Retail,08/12/2022,LINK_CLICKS,facebook,44854,6773,6320,157
Retail,08/12/2022,LINK_CLICKS,instagram,46089,5413,5008,44
Retail,07/12/2022,LINK_CLICKS,instagram,45119,5013,4414,41
Retail,07/12/2022,LINK_CLICKS,facebook,44916,6529,5900,143
Retail,07/12/2022,LINK_CLICKS,unknown,7,5,2,
Retail,06/12/2022,LINK_CLICKS,instagram,45078,5680,4999,37
Retail,06/12/2022,LINK_CLICKS,facebook,44998,7452,6667,181
Retail,06/12/2022,LINK_CLICKS,unknown,23,5,5,
Retail,05/12/2022,LINK_CLICKS,unknown,27,8,4,
Retail,05/12/2022,LINK_CLICKS,instagram,42815,4927,4032,32
Retail,05/12/2022,LINK_CLICKS,facebook,45595,7575,6564,182
Retail,04/12/2022,LINK_CLICKS,facebook,46628,7226,6300,188
Retail,04/12/2022,LINK_CLICKS,instagram,46178,5890,4692,34
Retail,04/12/2022,LINK_CLICKS,unknown,22,4,4,
Retail,03/12/2022,LINK_CLICKS,facebook,48015,7031,6288,176
Retail,03/12/2022,LINK_CLICKS,instagram,46129,5790,4936,37
Retail,03/12/2022,LINK_CLICKS,unknown,14,6,4,
Retail,02/12/2022,LINK_CLICKS,unknown,55,8,8,
Retail,02/12/2022,LINK_CLICKS,facebook,45881,8095,7092,191
Retail,02/12/2022,LINK_CLICKS,instagram,44046,5250,4412,31
Retail,01/12/2022,LINK_CLICKS,facebook,37560,6721,6018,154
Retail,01/12/2022,LINK_CLICKS,instagram,37501,4486,3778,27
Retail,01/12/2022,LINK_CLICKS,unknown,5,2,0,
Retail,30/11/2022,LINK_CLICKS,facebook,50299,6659,6076,172
Retail,30/11/2022,LINK_CLICKS,instagram,57851,6244,5868,44
Retail,30/11/2022,LINK_CLICKS,unknown,12,2,0,
Retail,29/11/2022,LINK_CLICKS,instagram,60291,7316,6352,41
Retail,29/11/2022,LINK_CLICKS,unknown,10,4,0,
Retail,29/11/2022,LINK_CLICKS,facebook,56162,7274,6472,181
Retail,28/11/2022,LINK_CLICKS,facebook,58176,8018,7124,209
Retail,28/11/2022,LINK_CLICKS,instagram,60145,7631,6720,42
Retail,28/11/2022,LINK_CLICKS,unknown,6,3,3,
Retail,27/11/2022,LINK_CLICKS,facebook,60392,7232,6344,207
Retail,27/11/2022,LINK_CLICKS,instagram,64597,7859,6912,45
Retail,27/11/2022,LINK_CLICKS,unknown,4,2,2,
Retail,26/11/2022,LINK_CLICKS,facebook,61996,7533,6780,228
Retail,26/11/2022,LINK_CLICKS,instagram,64463,7494,6812,39
Retail,26/11/2022,LINK_CLICKS,unknown,35,10,8,1
Retail,25/11/2022,LINK_CLICKS,facebook,60220,7930,6992,194
Retail,25/11/2022,LINK_CLICKS,instagram,60445,7029,6476,34
Retail,25/11/2022,LINK_CLICKS,unknown,25,7,7,
Retail,24/11/2022,LINK_CLICKS,facebook,59551,8489,7452,191
Retail,24/11/2022,LINK_CLICKS,instagram,58683,6983,6480,48
Retail,24/11/2022,LINK_CLICKS,unknown,45,6,4,
Retail,23/11/2022,LINK_CLICKS,facebook,59713,9210,8060,212
Retail,23/11/2022,LINK_CLICKS,instagram,58631,6674,6076,39
Retail,23/11/2022,LINK_CLICKS,unknown,21,8,8,
Retail,22/11/2022,LINK_CLICKS,unknown,32,9,8,
Retail,22/11/2022,LINK_CLICKS,facebook,60660,9354,8284,212
Retail,22/11/2022,LINK_CLICKS,instagram,62320,6834,5876,45
Retail,21/11/2022,LINK_CLICKS,facebook,61010,9822,8784,222
Retail,21/11/2022,LINK_CLICKS,instagram,60737,6844,5760,45
Retail,21/11/2022,LINK_CLICKS,unknown,12,3,0,
Retail,20/11/2022,LINK_CLICKS,facebook,62988,8730,7684,208
Retail,20/11/2022,LINK_CLICKS,instagram,64612,7849,6784,53
Retail,20/11/2022,LINK_CLICKS,unknown,35,6,0,
Retail,19/11/2022,LINK_CLICKS,unknown,25,3,0,
Retail,19/11/2022,LINK_CLICKS,facebook,64318,9401,8316,211
Retail,19/11/2022,LINK_CLICKS,instagram,66093,7230,6104,43
Retail,18/11/2022,LINK_CLICKS,facebook,62336,9039,8060,200
Retail,18/11/2022,LINK_CLICKS,instagram,60910,7267,6152,32
Retail,18/11/2022,LINK_CLICKS,unknown,19,10,8,
Retail,17/11/2022,LINK_CLICKS,unknown,22,11,0,
Retail,17/11/2022,LINK_CLICKS,facebook,61699,9149,7836,248
Retail,17/11/2022,LINK_CLICKS,instagram,59377,7668,6596,45
Retail,16/11/2022,LINK_CLICKS,instagram,61455,9283,7453,42
Retail,16/11/2022,LINK_CLICKS,facebook,60865,10438,9157,251
Retail,16/11/2022,LINK_CLICKS,unknown,10,3,0,
Retail,15/11/2022,LINK_CLICKS,unknown,4,2,2,
Retail,15/11/2022,LINK_CLICKS,facebook,45016,5954,5442,167
Retail,15/11/2022,LINK_CLICKS,instagram,43580,4633,4072,35
Retail,11/11/2022,LINK_CLICKS,facebook,992,199,199,6
Retail,11/11/2022,LINK_CLICKS,instagram,225,36,36,
Retail,10/11/2022,LINK_CLICKS,facebook,44504,7209,6538,147
Retail,10/11/2022,LINK_CLICKS,instagram,41534,4202,3990,20
Retail,10/11/2022,LINK_CLICKS,unknown,4,2,0,
Retail,09/11/2022,LINK_CLICKS,facebook,48752,8357,7733,174
Retail,09/11/2022,LINK_CLICKS,instagram,43568,4742,4742,26
Retail,09/11/2022,LINK_CLICKS,unknown,3,2,0,
Retail,08/11/2022,LINK_CLICKS,unknown,14,6,6,1
Retail,08/11/2022,LINK_CLICKS,facebook,47060,9059,8412,182
Retail,08/11/2022,LINK_CLICKS,instagram,47225,5350,5140,29
Retail,07/11/2022,LINK_CLICKS,unknown,8,2,0,1
Retail,07/11/2022,LINK_CLICKS,instagram,47101,5777,5352,30
Retail,07/11/2022,LINK_CLICKS,facebook,48218,8006,7377,181
